ano,dia,data-hora,minuto,velocidde-vento-25m,direcao-vento-25m,temperatura-25m,velocidade-vento-50m,direcao-vento-50m,temratura-50m
2010,306,2010-11-2 23:00:00,1380,3.7745,80.64999999999998,30.575,6.047833333333334,72.63333333333334,31.413333333333334
2010,307,2010-11-3 00:00:00,0,2.1831666666666667,73.375,30.24,4.779833333333333,66.51666666666667,32.01666666666667
2010,307,2010-11-3 01:00:00,60,3.773,105.07333333333332,28.766666666666666,5.979166666666665,102.52666666666669,30.00333333333333
2010,307,2010-11-3 02:00:00,120,4.136833333333335,113.25,27.391666666666666,6.026833333333332,108.96666666666668,27.47833333333333
2010,307,2010-11-3 03:00:00,180,4.526666666666667,104.91666666666669,26.77333333333333,6.444166666666668,100.13333333333334,26.721666666666664
2010,307,2010-11-3 04:00:00,240,4.704666666666666,84.43333333333334,26.05666666666666,6.228666666666666,80.66666666666667,25.76
2010,307,2010-11-3 05:00:00,300,4.047333333333333,79.43333333333334,25.21166666666667,5.610333333333334,74.80999999999997,24.97333333333333
2010,307,2010-11-3 06:00:00,360,3.4683333333333337,125.63333333333333,24.485,4.806,113.65000000000002,24.39
2010,307,2010-11-3 07:00:00,420,2.032166666666667,121.60000000000002,23.866666666666664,3.1481666666666666,113.38333333333334,23.721666666666664
2010,307,2010-11-3 08:00:00,480,1.6903333333333337,117.78333333333332,23.325,2.8565,111.21666666666664,23.20833333333334
2010,307,2010-11-3 09:00:00,540,2.9055,115.90000000000002,24.180000000000003,3.6140000000000008,109.28333333333336,23.62
2010,307,2010-11-3 10:00:00,600,4.241500000000001,99.43333333333334,25.72166666666667,4.898999999999999,94.08333333333331,24.996666666666666
2010,307,2010-11-3 11:00:00,660,3.8655,91.66666666666669,27.74333333333333,4.348166666666667,85.93333333333334,26.97333333333333
2010,307,2010-11-3 12:00:00,720,4.403833333333334,105.68333333333337,29.65166666666667,4.899,100.98333333333332,28.881666666666664
2010,307,2010-11-3 13:00:00,780,4.431,114.68333333333334,30.915,4.980166666666666,109.4,30.111666666666668
2010,307,2010-11-3 14:00:00,840,3.803333333333333,114.43333333333334,32.27833333333333,4.303999999999999,108.71666666666668,31.50333333333333
2010,307,2010-11-3 15:00:00,900,3.8511666666666655,133.33333333333334,33.205000000000005,4.272833333333334,127.23333333333336,32.42833333333333
2010,307,2010-11-3 16:00:00,960,3.4235000000000007,126.43333333333337,33.92,3.874000000000001,121.4,33.17333333333333
2010,307,2010-11-3 17:00:00,1020,2.0253333333333337,140.5666666666667,34.85166666666667,2.2463333333333337,132.65,34.06
2010,307,2010-11-3 18:00:00,1080,3.061833333333334,92.43333333333334,35.31499999999999,3.496166666666667,88.51666666666668,34.529999999999994
2010,307,2010-11-3 19:00:00,1140,3.209833333333333,118.51666666666668,35.055,3.814166666666667,115.91666666666669,34.42666666666667
2010,307,2010-11-3 20:00:00,1200,2.8411666666666666,116.51666666666664,33.751666666666665,4.3185,104.81666666666668,33.721666666666664
2010,307,2010-11-3 21:00:00,1260,3.431,134.8166666666667,32.63333333333333,5.3500000000000005,132.16666666666666,32.96833333333333
2010,307,2010-11-3 22:00:00,1320,2.7266666666666666,111.25,31.445,4.181166666666667,119.76666666666668,31.66
